 动态规划,instance of, 维数灾难
 动态规划,instance of, 维特比算法
 动态规划,instance of, 自动换行
 动态规划,instance of, 莱文斯坦距离
 动态规划,instance of, 贝尔曼方程
 动态规划,instance of, 部分可观察马可夫决策过程
 机器学习算法,instance of, 反向传播算法
 机器学习算法,instance of, 强化学习
 机器学习算法,instance of, 径向基函数网络
 机器学习算法,instance of, 最大期望算法
 机器学习算法,instance of, 最小冗余特征选择
 机器学习算法,instance of, 最近邻居法
 机器学习算法,instance of, 模式识别
 估计理论,instance of, Guesstimate
 估计理论,instance of, K-L 转换
 估计理论,instance of, 估计理论
 估计理论,instance of, 估计量的偏差
 估计理论,instance of, 匹配滤波器
 估计理论,instance of, 卡尔曼滤波
 估计理论,instance of, 均方误差
 估计理论,instance of, 广义矩估计
 估计理论,instance of, 数据同化
 估计理论,instance of, 最大似然估计
 估计理论,instance of, 最大后验概率
 估计理论,instance of, 最大期望算法
 估计理论,instance of, 最小均方误差
 估计理论,instance of, 最小方差无偏估计
 估计理论,instance of, 样本方差
 估计理论,instance of, 等级线性模型
 估计理论,instance of, 线性回归
 估计理论,instance of, 线性预测
 估计理论,instance of, 维纳滤波
 估计理论,instance of, 费希尔信息
 估计理论,instance of, 费雪信息
 信息学熵,instance of, 互信息
 信息学熵,instance of, 交叉熵
 信息学熵,instance of, 困惑度
 信息学熵,instance of, 条件熵
 信息学熵,instance of, 熵 (信息论)
 信息学熵,instance of, 熵编码法
 信息学熵,instance of, 相对熵
 信息学熵,instance of, 联合熵
 信息学熵,instance of, 自信息
 字符串相似性度量,instance of, 李距离
 字符串相似性度量,instance of, 汉明距离
 字符串相似性度量,instance of, 编辑距离
 字符串相似性度量,instance of, 莱文斯坦距离
 数据压缩,instance of, CRIME
 数据压缩,instance of, DriveSpace
 数据压缩,instance of, SDCH
 数据压缩,instance of, Zlib
 数据压缩,instance of, 乘码
 数据压缩,instance of, 分类向量量化器
 数据压缩,instance of, 前置码
 数据压缩,instance of, 加壳压缩
 数据压缩,instance of, 图像压缩技术
 数据压缩,instance of, 压缩失真
 数据压缩,instance of, 小波压缩
 数据压缩,instance of, 数据压缩
 数据压缩,instance of, 有损数据压缩
 数据压缩,instance of, 有限状态向量量化器
 数据压缩,instance of, 次频带编码
 数据压缩,instance of, 编码簿
 数据压缩,instance of, 自解压缩文件
 数据压缩,instance of, 视频压缩
 数据压缩,instance of, 视频压缩图像类型
 数据压缩,instance of, 语音编码
 数据压缩,instance of, 重复数据删除
 数据压缩,instance of, 霍夫曼编码
 数据压缩,instance of, 音讯压缩 (格式)
 检测论,instance of, BLAST (无线通信)
 检测论,instance of, ROC曲线
 检测论,instance of, 信号检测理论
 检测论,instance of, 极小化极大算法
 算法信息论,instance of, 最小描述长度
 算法信息论,instance of, 柯氏复杂性
 编码理论,instance of, 低密度同位检查累积码
 编码理论,instance of, 低密度奇偶检查码
 编码理论,instance of, 信道编码
 编码理论,instance of, 克拉夫特不等式
 编码理论,instance of, 分布式信源编码
 编码理论,instance of, 分组码
 编码理论,instance of, 前置码
 编码理论,instance of, 喷泉码
 编码理论,instance of, 多项式码
 编码理论,instance of, 奇偶检验矩阵
 编码理论,instance of, 孤子分布
 编码理论,instance of, 对偶码
 编码理论,instance of, 循环码
 编码理论,instance of, 抹除码
 编码理论,instance of, 李距离
 编码理论,instance of, 汉明距离
 编码理论,instance of, 汉明重量
 编码理论,instance of, 生成矩阵
 编码理论,instance of, 卢比变换码
 编码理论,instance of, 编码理论
 编码理论,instance of, 网络编码
 编码理论,instance of, 置信度传播
 编码理论,instance of, 莱文斯坦距离
 编码理论,instance of, 译码方法
 编码理论,instance of, 霍夫曼编码
 编码理论,instance of, 非累赘取样编码
 网络性能,instance of, TCP拥塞控制
 网络性能,instance of, 带宽时延乘积
 网络性能,instance of, 广域网优化
 网络性能,instance of, 显式拥塞通知
 Wiki软件,instance of, DidiWiki
 Wiki软件,instance of, DokuWiki
 Wiki软件,instance of, HDwiki
 Wiki软件,instance of, OddMuse
 Wiki软件,instance of, PukiWiki
 Wiki软件,instance of, SushiWiki
 Wiki软件,instance of, Wiki软件
 Wiki软件,instance of, Wiki软件比较
 Wiki软件,instance of, YukiWiki
 协作软件,instance of, 协同过滤
 协作软件,instance of, 基于Web的分布式编写和版本控制
 版本控制系统,instance of, Bitbucket
 版本控制系统,instance of, Fossil
 版本控制系统,instance of, GitHub
 版本控制系统,instance of, GNU Savannah
 版本控制系统,instance of, Google开发人员
 版本控制系统,instance of, JavaForge
 版本控制系统,instance of, KDESvn
 版本控制系统,instance of, Mercurial
 版本控制系统,instance of, Monotone
 版本控制系统,instance of, SourceForge
 版本控制系统,instance of, Subversion
 版本控制系统,instance of, Team Foundation Server
 版本控制系统,instance of, Template
 版本控制系统,instance of, Time Machine
 版本控制系统,instance of, Visual SourceSafe
 版本控制系统,instance of, 修订标签
 版本控制系统,instance of, 协作版本系统
 版本控制系统,instance of, 版本控制软件比较
 版本控制系统,instance of, 发布版本通知
 版本控制系统,instance of, 相依性地狱
 版本控制系统,instance of, 自由软件托管服务比较
 版本控制系统,instance of, 软件配置管理
 自由内容管理系统,instance of, Coderity
 自由内容管理系统,instance of, MediaWiki
 自由内容管理系统,instance of, Omeka
 自由内容管理系统,instance of, OpenKM
 自由内容管理系统,instance of, TYPO3
 自由内容管理系统,instance of, Zope
 开放源码内容管理系统,instance of, MojoPortal
 开放源码内容管理系统,instance of, Umbraco
 SQL,instance of, CLSQL
 SQL,instance of, HSQLDB
 SQL,instance of, PL-SQL
 SQL,instance of, SQL
 SQL,instance of, SQL语法
 SQL,instance of, SQL资料隐码攻击
 SQL,instance of, Transact-SQL
 SQL,instance of, Windows管理规范查询语言
 SQL,instance of, 参数化查询
 SQL,instance of, 数据查询语言
 SQL,instance of, 视图
 SQL,instance of, 数据定义语言
 SQL,instance of, 数据控制语言
 SQL,instance of, 数据操纵语言
 对象关系映射,instance of, Doctrine (PHP)
 对象关系映射,instance of, MyBatis
 对象关系映射,instance of, SQLAlchemy
 对象关系映射,instance of, 对象关系映射软件列表
 数据库索引技术,instance of, B树
 数据库索引技术,instance of, R+树
 数据库索引技术,instance of, 倒排索引
 开源数据库管理系统,instance of, Apache Derby
 开源数据库管理系统,instance of, Berkeley DB
 开源数据库管理系统,instance of, Cassandra
 开源数据库管理系统,instance of, CouchDB
 开源数据库管理系统,instance of, CUBRID
 开源数据库管理系统,instance of, Dbm
 开源数据库管理系统,instance of, Firebird (数据库)
 开源数据库管理系统,instance of, HSQLDB
 开源数据库管理系统,instance of, InfluxDB
 开源数据库管理系统,instance of, Ingres
 开源数据库管理系统,instance of, Kexi
 开源数据库管理系统,instance of, LevelDB
 开源数据库管理系统,instance of, MariaDB
 开源数据库管理系统,instance of, MaxDB
 开源数据库管理系统,instance of, Mnesia
 开源数据库管理系统,instance of, MongoDB
 开源数据库管理系统,instance of, MySQL
 开源数据库管理系统,instance of, OPUS
 开源数据库管理系统,instance of, PostgreSQL
 开源数据库管理系统,instance of, Redis
 开源数据库管理系统,instance of, SQLite
 自动驾驶汽车,instance of, Ligier EZ10
 自动驾驶汽车,instance of, Mobileye
 自动驾驶汽车,instance of, TomTom
 自动驾驶汽车,instance of, Waymo
 自动驾驶汽车,instance of, 自动驾驶汽车
 先驱者系列,instance of, 先锋6、7、8和9号
 先驱者系列,instance of, 先锋计划
 先驱者系列,instance of, 先驱者镀金铝板
 先驱者系列,instance of, 先驱者0号
 先驱者系列,instance of, 先驱者10号
 先驱者系列,instance of, 先驱者11号
 先驱者系列,instance of, 先驱者1号
 先驱者系列,instance of, 先驱者2号
 先驱者系列,instance of, 先驱者3号
 先驱者系列,instance of, 先驱者4号
 先驱者系列,instance of, 先驱者5号
 先驱者系列,instance of, 先驱者H号
 先驱者系列,instance of, 先驱者P-1(W)号
 先驱者系列,instance of, 先驱者P-3 (X)号
 先驱者系列,instance of, 先驱者P-30 (Y)号
 先驱者系列,instance of, 先驱者P-31(Z)号
 先驱者系列,instance of, 先驱者金星计划
 冥王星探测器,instance of, 冥王星-古柏带特快车
 冥王星探测器,instance of, 新视野号
 土星探测器,instance of, 先驱者10号
 土星探测器,instance of, 卡西尼-惠更斯号
 土星探测器,instance of, 土卫六－土星系统任务
 土星探测器,instance of, 土星大气进入器
 土星探测器,instance of, 惠更斯号
 土星探测器,instance of, 旅行者1号
 土星探测器,instance of, 蜻蜓号
 土星探测器,instance of, 阿尔戈号 (探测器)
 天王星探测器,instance of, ODINUS
 天王星探测器,instance of, 天王星轨道探测器
 天王星探测器,instance of, 旅行者2号
 探索者系列,instance of, 探索者计划
 探险者计划,instance of, Template
 探险者计划,instance of, 乌呼鲁卫星
 探险者计划,instance of, 亚毫米波天文卫星
 探险者计划,instance of, 先进成分探测器
 探险者计划,instance of, 国际紫外线探测卫星
 探险者计划,instance of, 太阳过渡层成像光谱仪卫星
 探险者计划,instance of, 威尔金森微波各向异性探测器
 探险者计划,instance of, 广域红外线巡天探测卫星
 探险者计划,instance of, 拉马第高能太阳光谱成像探测器
 探险者计划,instance of, 探险者1号
 探险者计划,instance of, 星系演化探测器
 探险者计划,instance of, 星际边界探测器
 探险者计划,instance of, 核光谱望远镜阵列
 探险者计划,instance of, 罗西X射线计时探测器
 探险者计划,instance of, 远紫外分光探测器
 探险者计划,instance of, 雨燕卫星
 旅行者系列,instance of, 旅行者1号
 旅行者系列,instance of, 旅行者2号
 旅行者系列,instance of, 旅行者金唱片
 旅行者系列,instance of, 旅行者金唱片内容
 旅行者系列,instance of, 爱德华·C·斯通
 行星探测车,instance of, 月球车
 行星探测车,instance of, 火星车
 计划中的太空探测器,instance of, MetNet
 计划中的太空探测器,instance of, 土卫六－土星系统任务
 计划中的太空探测器,instance of, 天鹅座宇宙飞船
 计划中的太空探测器,instance of, 太阳轨道载具
 计划中的太空探测器,instance of, 月球快递
 计划中的太空探测器,instance of, 木星冰月探测器
 计划中的太空探测器,instance of, 木卫二－木星系统任务
 计划中的太空探测器,instance of, 欧几里得卫星
 计划中的太空探测器,instance of, 突破摄星
 超光速,instance of, 契忍可夫辐射
 超光速,instance of, 波前速度
 超光速,instance of, 相速度
 超光速,instance of, 瞬间移动
 超光速,instance of, 群速度
 超光速,instance of, 讯号速度
 超光速,instance of, 超光速
 超光速,instance of, 超光速运动
 机率复杂度理论,instance of, 机率图灵机
 统计随机性,instance of, 随机性
 时间旅行,instance of, TARDIS
 时间旅行,instance of, Template
 时间旅行,instance of, 封闭类时曲线
 时间旅行,instance of, 快子
 时间旅行,instance of, 时序保护猜想
 时间旅行,instance of, 时间倒流
 时间旅行,instance of, 时间悖论
 时间旅行,instance of, 时间旅行
 时间旅行,instance of, 时光机 (哆啦A梦)
 时间旅行,instance of, 时空旅人
 时间旅行,instance of, 祖父悖论
 时间旅行,instance of, 约翰·提托
 时间旅行,instance of, 虫洞
 时间旅行,instance of, 诺维科夫自洽性原则
 时间旅行,instance of, 迪罗伦时光机
 目的论,instance of, 大撕裂
 目的论,instance of, 定向演化
 目的论,instance of, 目的论
 目的论,instance of, 目的论论证
 随机性,instance of, M-sequence
 随机性,instance of, 五人法则
 随机性,instance of, 伪随机序列
 随机性,instance of, 彩票摇奖机
 随机性,instance of, 拉斯维加斯算法
 随机性,instance of, 掷硬币
 随机性,instance of, 水塘抽样
 随机性,instance of, 无限猴子定理
 随机性,instance of, 百万乱数表
 随机性,instance of, 算法信息论
 随机性,instance of, 随机函数
 随机性,instance of, 随机变量
 随机性,instance of, 随机场
 随机性,instance of, 随机性
 随机性,instance of, 随机数
 随机性,instance of, 随机数列
 随机性,instance of, 随机森林
 因果律,instance of, 其他条件不变
 因果律,instance of, 只因少了一颗钉
 因果律,instance of, 多米诺骨牌效应
 因果律,instance of, 格兰杰因果关系
 因果律,instance of, 解释
 软件质量,instance of, TestLink
 软件质量,instance of, 向后移植
 软件质量,instance of, 失效评定
 软件质量,instance of, 故障容许度
 软件质量,instance of, 生命攸关系统
 软件质量,instance of, 第二系统效应
 软件质量,instance of, 软件质量管理
 软件质量,instance of, 软件熵
 软件质量,instance of, 软件验证及确认
 软件质量,instance of, 软件危机
 软件质量,instance of, 软件质量
 软件质量,instance of, 软件质量保证
 软件质量,instance of, 长期支持
 静态代码分析工具,instance of, Checkstyle
 静态代码分析工具,instance of, Clang
 静态代码分析工具,instance of, Cscope
 静态代码分析工具,instance of, Ctags
 静态代码分析工具,instance of, FindBugs
 静态代码分析工具,instance of, Polyspace
 静态代码分析工具,instance of, SonarQube
 静态代码分析工具,instance of, ThreadSafe
 回归分析,instance of, ARIMA模型
 回归分析,instance of, ARMA模型
 回归分析,instance of, Lasso算法
 回归分析,instance of, RATS
 回归分析,instance of, 倾向评分匹配
 回归分析,instance of, 偏最小二乘回归
 回归分析,instance of, 决定系数
 回归分析,instance of, 分位数回归
 回归分析,instance of, 分层广义线性模型
 回归分析,instance of, 可解释变异
 回归分析,instance of, 向量自回归模型
 回归分析,instance of, 多重共线性
 回归分析,instance of, 工具变量
 回归分析,instance of, 广义线性模型
 回归分析,instance of, 径向基函数网络
 回归分析,instance of, 曲线拟合
 回归分析,instance of, 最小二乘法
 回归分析,instance of, 泊松回归
 回归分析,instance of, 泰尔－森估算
 回归分析,instance of, 移动平均模型
 回归分析,instance of, 线性回归
 回归分析,instance of, 线性预测
 回归分析,instance of, 自变量和因变量
 回归分析,instance of, 自回归模型
 回归分析,instance of, 设计矩阵
 回归分析,instance of, 赤池信息量准则
 回归分析,instance of, 回归分析
 回归分析,instance of, 过适
 回归分析,instance of, 逻辑回归
 回归分析,instance of, 零膨胀
 数学优化软件,instance of, AMPL
 数学优化软件,instance of, COIN-OR
 数学优化软件,instance of, GNU线性规划工具集
 数学优化软件,instance of, Maple
 数学优化软件,instance of, Wolfram Mathematica
 最佳控制,instance of, LQR控制器
 最佳控制,instance of, 协态方程
 最佳控制,instance of, 哈密顿量 (最佳控制)
 最佳控制,instance of, 庞特里亚金最大化原理
 最佳控制,instance of, 最优控制
 最佳控制,instance of, 罗斯π引理
 最佳控制,instance of, 起停式控制
 最佳控制,instance of, 双设定点控制
 算法,instance of, CYK算法
 算法,instance of, DPLL算法
 算法,instance of, ElGamal加密算法
 算法,instance of, Flood fill
 算法,instance of, ID3算法
 算法,instance of, K-平均算法
 算法,instance of, LALR语法分析器
 算法,instance of, Move-to-front transform
 算法,instance of, Paxos算法
 算法,instance of, PSRS算法
 算法,instance of, Quorum (分布式系统)
 算法,instance of, RSA加密算法
 算法,instance of, Thompson构造法
 算法,instance of, Tomasulo算法
 算法,instance of, 交叉 (遗传算法)
 算法,instance of, 优先编码器
 算法,instance of, 伪代码
 算法,instance of, 伯利坎普－韦尔奇算法
 算法,instance of, 先进不出
 算法,instance of, 先验算法
 算法,instance of, 全排列生成算法
 算法,instance of, 凸包
 算法,instance of, 分治法
 算法,instance of, 匹配追踪
 算法,instance of, 原地算法
 算法,instance of, 启发式搜索
 算法,instance of, 回溯法
 算法,instance of, 埃拉托斯特尼筛法
 算法,instance of, 处理器亲和性
 算法,instance of, 大英博物馆算法
 算法,instance of, 奎因－麦克拉斯基算法
 算法,instance of, 密码强度
 算法,instance of, 左偏树
 算法,instance of, 差异进化算法
 算法,instance of, 布斯乘法算法
 算法,instance of, 布雷森汉姆直线算法
 算法,instance of, 并行排序
 算法,instance of, 德卡斯特里奥算法
 算法,instance of, 德布尔算法
 算法,instance of, 快取文件置换机制
 算法,instance of, 拉斯维加斯算法
 算法,instance of, 数据结构与算法术语列表
 算法,instance of, 施特拉森算法
 算法,instance of, 星期的计算
 算法,instance of, 最大期望算法
 算法,instance of, 最小圆覆盖
 算法,instance of, 最小生成树
 算法,instance of, 最邻近搜索
 算法,instance of, 最长公共子串
 算法,instance of, 最长公共子序列
 算法,instance of, 梁友栋-柏世奇算法
 算法,instance of, 模拟退火
 算法,instance of, 模糊聚类
 算法,instance of, 水塘抽样
 算法,instance of, 洗牌交换连接
 算法,instance of, 流加密
 算法,instance of, 画家算法
 算法,instance of, 确定性算法
 算法,instance of, 碰撞侦测
 算法,instance of, 禁忌搜索
 算法,instance of, 秦九韶算法
 算法,instance of, 算法
 算法,instance of, 算法与数据结构词典
 算法,instance of, 算法交易
 算法,instance of, 算法导论
 算法,instance of, 在线算法
 算法,instance of, 线性对数
 算法,instance of, 结构归纳法
 算法,instance of, 莱文斯坦距离
 算法,instance of, 萤火虫算法
 算法,instance of, 蚁群算法
 算法,instance of, 装置指纹
 算法,instance of, 语音算法
 算法,instance of, 贪心法
 算法,instance of, 速率单调
 算法,instance of, 遗传算法
 算法,instance of, 量子退火
 算法,instance of, 长除法
 算法,instance of, 除法器
 算法,instance of, 随机抽样一致
 算法,instance of, 马尔可夫算法
 算法,instance of, 黄金分割搜索
 信息论,instance of, MIMO
 信息论,instance of, 互信息
 信息论,instance of, 企业信息化
 信息论,instance of, 优先编码器
 信息论,instance of, 信息冗余
 信息论,instance of, 信息哲学
 信息论,instance of, 信息瓶颈
 信息论,instance of, 信息论
 信息论,instance of, 信源编码定理
 信息论,instance of, 信道容量
 信息论,instance of, 克劳德·香农
 信息论,instance of, 分布式信源编码
 信息论,instance of, 吞吐量
 信息论,instance of, 哈里·奈奎斯特
 信息论,instance of, 唯信息论
 信息论,instance of, 压缩感知
 信息论,instance of, 对称信道
 信息论,instance of, 带宽
 信息论,instance of, 广域信息论
 信息论,instance of, 引力的熵力假说
 信息论,instance of, 最小权限原则
 信息论,instance of, 有噪信道编码定理
 信息论,instance of, 条件熵
 信息论,instance of, 柯氏复杂性
 信息论,instance of, 梅特卡夫定律
 信息论,instance of, 熵 (信息论)
 信息论,instance of, 熵率
 信息论,instance of, 相对熵
 信息论,instance of, 算法信息论
 信息论,instance of, 编辑距离
 信息论,instance of, 纳特
 信息论,instance of, 编码率
 信息论,instance of, 网络编码
 信息论,instance of, 自信息
 信息论,instance of, 费希尔信息
 信息论,instance of, 费雪信息
 信息论,instance of, 过采样
 信息论,instance of, 采样定理
 信息论,instance of, 量子计算
 信息论,instance of, 随机数生成
 信息论,instance of, 频谱效率
 内容管理系统,instance of, Beyond Compare
 内容管理系统,instance of, CMS Made Simple
 内容管理系统,instance of, CMSimple XH
 内容管理系统,instance of, CMSimple
 内容管理系统,instance of, Coderity
 内容管理系统,instance of, Collablog
 内容管理系统,instance of, Drupal
 内容管理系统,instance of, ENQUIRE
 内容管理系统,instance of, Habari
 内容管理系统,instance of, Joomla!
 内容管理系统,instance of, LocalWiki
 内容管理系统,instance of, LogicalDOC
 内容管理系统,instance of, Movable Type
 内容管理系统,instance of, Omeka
 内容管理系统,instance of, OpenCMS
 内容管理系统,instance of, PivotX
 内容管理系统,instance of, Plone
 内容管理系统,instance of, SilverStripe
 内容管理系统,instance of, SupeSite
 内容管理系统,instance of, TYPO3
 内容管理系统,instance of, UCoz
 内容管理系统,instance of, WebGUI
 内容管理系统,instance of, WikkaWiki
 内容管理系统,instance of, WordPress
 内容管理系统,instance of, XOOPS Cube
 内容管理系统,instance of, XOOPS
 内容管理系统,instance of, XWiki
 内容管理系统,instance of, Zikula
 内容管理系统,instance of, 内容管理系统
 内容管理系统,instance of, 内容管理系统列表
 内容管理系统,instance of, 曼波
 推荐系统,instance of, Sci-Hub
 推荐系统,instance of, Yelp
 推荐系统,instance of, 协同过滤
 推荐系统,instance of, 推荐系统
 推荐系统,instance of, 烂西红柿
 数据库管理系统,instance of, Adaptive Server Enterprise
 数据库管理系统,instance of, Borland数据引擎
 数据库管理系统,instance of, Draft
 数据库管理系统,instance of, IBM DB2
 数据库管理系统,instance of, InterBase
 数据库管理系统,instance of, LibreOffice Base
 数据库管理系统,instance of, Mckoi Database
 数据库管理系统,instance of, Microsoft Access
 数据库管理系统,instance of, Microsoft SQL Server
 数据库管理系统,instance of, OpenOffice.org Base
 数据库管理系统,instance of, Oracle数据库
 数据库管理系统,instance of, RAC
 数据库管理系统,instance of, SAP HANA
 数据库管理系统,instance of, Spanner (数据库)
 数据库管理系统,instance of, SQL Server Express
 数据库管理系统,instance of, Template
 数据库管理系统,instance of, Windows Internal Database
 数据库管理系统,instance of, 乐观并发控制
 数据库管理系统,instance of, 二进制大型对象
 数据库管理系统,instance of, 关系 (数据库)
 数据库管理系统,instance of, 关系型数据库管理系统比较
 数据库管理系统,instance of, 关系键
 数据库管理系统,instance of, 列式数据库
 数据库管理系统,instance of, 字符大型对象
 数据库管理系统,instance of, 存储程序
 数据库管理系统,instance of, 悲观并发控制
 数据库管理系统,instance of, 数据冗余
 数据库管理系统,instance of, 数据库管理员
 数据库管理系统,instance of, 数据库管理系统
 数据库管理系统,instance of, 数据库索引
 数据库管理系统,instance of, 文件导向的数据库
 数据库管理系统,instance of, 时间数据库
 数据库管理系统,instance of, 数据库理论
 数据库管理系统,instance of, 关系数据库管理系统
 管理信息系统,instance of, Microsoft Project
 管理信息系统,instance of, Odoo
 管理信息系统,instance of, Windows管理规范
 管理信息系统,instance of, WINGs Display Manager
 管理信息系统,instance of, XMind
 管理信息系统,instance of, 主管支持系统
 管理信息系统,instance of, 产品生命周期管理 (市场)
 管理信息系统,instance of, 企业资源计划
 管理信息系统,instance of, 供货商管理库存系统
 管理信息系统,instance of, 保险应用架构
 管理信息系统,instance of, 决策支持系统
 管理信息系统,instance of, 制造资源计划
 管理信息系统,instance of, 商业过程管理
 管理信息系统,instance of, 客户关系管理
 管理信息系统,instance of, 工作流技术
 管理信息系统,instance of, 收益管理
 管理信息系统,instance of, 案例推论
 管理信息系统,instance of, 楼盘管理系统
 管理信息系统,instance of, 知识管理系统
 管理信息系统,instance of, 策略信息系统
 管理信息系统,instance of, 管理信息系统
 管理信息系统,instance of, 信息安全管理系统
 管理信息系统,instance of, 计算机整合制造
 系统软件,instance of, Ad-Aware
 系统软件,instance of, AutoRun
 系统软件,instance of, BartPE
 系统软件,instance of, CrossOver
 系统软件,instance of, Driver Booster
 系统软件,instance of, EasyInstall
 系统软件,instance of, EXeScope
 系统软件,instance of, Gearman
 系统软件,instance of, PlayOnLinux
 系统软件,instance of, R-Studio
 系统软件,instance of, Spybot-S&D
 系统软件,instance of, TuneUp Utilities
 系统软件,instance of, Windows优化大师
 系统软件,instance of, Windows预安装环境
 系统软件,instance of, Wise Care 365
 系统软件,instance of, Wise Disk Cleaner
 系统软件,instance of, Wise Registry Cleaner
 系统软件,instance of," Yellowdog Updater, Modified"
 系统软件,instance of, 易搜比软件
 系统软件,instance of, 服务器
 系统软件,instance of, 服务包
 系统软件,instance of, 申根信息系统
 系统软件,instance of, 监督程序
 系统软件,instance of, 直译器
 系统软件,instance of, 系统程序设计
 系统软件,instance of, 系统软件
 系统软件,instance of, 网络信息服务
 系统软件,instance of, 网页服务器
 系统软件,instance of, 翻译程序
 系统软件,instance of, 虚拟主机
 系统软件,instance of, 屏幕保护
 系统软件,instance of, 超级兔子
 系统软件,instance of, 软件包管理系统
 系统软件,instance of, 还原光盘
 系统软件,instance of, 鲁大师
 概率分布,instance of, 卡方分布
 概率分布,instance of, 多元正态分布
 概率分布,instance of, 孤子分布
 概率分布,instance of, 德国坦克问题
 概率分布,instance of, 条件概率分布
 概率分布,instance of, 柯西分布
 概率分布,instance of, 概率分布
 概率分布,instance of, 正态分布
 概率分布,instance of, 稳定分布
 概率分布,instance of, 退化分布
 概率分布,instance of, 离散型均匀分布
 统一塑模语言,instance of, 伊瓦尔·雅各布布布森
 统一塑模语言,instance of, 对象管理组织
 统一塑模语言,instance of, 用例图
 统一塑模语言,instance of, 系统建模语言
 统一塑模语言,instance of, 葛来迪·布区
 统一塑模语言,instance of, 詹姆士·兰宝
 中国机器人,instance of, 中国机器人
 中国机器人,instance of, 中国科研潜艇
 中国机器人,instance of, 中国空间探测器
 日本机器人,instance of, AIBO
 日本机器人,instance of, ASIMO
 日本机器人,instance of, HAL (动力服)
 日本机器人,instance of, HRP-4C
 日本机器人,instance of, Kirobo
 日本机器人,instance of, Pepper (机器人)
 日本机器人,instance of, QRIO
 日本机器人,instance of, Sota (机器人)
 日本机器人,instance of, 日本机器人
 美国机器人,instance of, Kismet
 美国机器人,instance of, 约翰霍普金斯野兽
 美国机器人,instance of, 美国机器人
 美国机器人,instance of, 美国太空总署探测器(子分类)
 美国机器人,instance of, 骑士视界 (机器人)
 中国机器人,instance of, 先行者
 中国机器人,instance of, 全国大学生机器人大赛
 日本机器人,instance of, AIBO
 日本机器人,instance of, ASIMO
 日本机器人,instance of, HAL (动力服)
 日本机器人,instance of, HRP-4C
 日本机器人,instance of, Kirobo
 日本机器人,instance of, Pepper (机器人)
 日本机器人,instance of, QRIO
 日本机器人,instance of, Sota (机器人)
 美国机器人,instance of, Kismet
 美国机器人,instance of, 约翰霍普金斯野兽
 美国机器人,instance of, 骑士视界 (机器人)
 导弹制导,instance of, 主动雷达导引
 导弹制导,instance of, 乘波导引
 导弹制导,instance of, 全球定位系统
 导弹制导,instance of, 半主动雷达制导
 导弹制导,instance of, 圆概率误差
 导弹制导,instance of, 导弹制导
 导弹制导,instance of, 射后不理
 导弹制导,instance of, 惯性导航系统
 导弹制导,instance of, 瞄准线半自动指令
 导弹制导,instance of, 瞄准线指令
 导弹制导,instance of, 红外线导引
 无人机,instance of, ADM-20诱饵无人机
 无人机,instance of, IAI豹
 无人机,instance of, MQ-1捕食者无人攻击机
 无人机,instance of, MQ-8火力侦察兵无人机
 无人机,instance of, MQ-9收割者侦察机
 无人机,instance of, P.1HH锤头无人机
 无人机,instance of, RQ-11渡鸦式无人侦察机
 无人机,instance of, RQ-170侦查机
 无人机,instance of, RQ-4全球鹰侦察机
 无人机,instance of, SR-72侦察机
 无人机,instance of, X-33试验机
 无人机,instance of, X-43试验机
 无人机,instance of, X-47A飞马试验机
 无人机,instance of, X-51乘波者试验机
 无人机,instance of, 云影无人机
 无人机,instance of, 候鸟无人机
 无人机,instance of, 利剑无人作战飞机
 无人机,instance of, 各国多轴飞行器监管情况
 无人机,instance of, 哈比无人机
 无人机,instance of, 复仇者无人驾驶战斗机
 无人机,instance of, 大疆 Mavic Pro
 无人机,instance of, 大疆精灵4
 无人机,instance of, 奥拉无人作战飞机
 无人机,instance of, 彩虹五号无人机
 无人机,instance of, 扫描鹰无人机
 无人机,instance of, 搜索者侦察机
 无人机,instance of, 暗剑无人机
 无人机,instance of, 泽弗
 无人机,instance of, 海上战术侦搜大队
 无人机,instance of, 无人地面载具
 无人机,instance of, 无人战斗航空载具
 无人机,instance of, 无人机
 无人机,instance of, 无人水下载具
 无人机,instance of, 无人水面载具
 无人机,instance of, 无人航空载具
 无人机,instance of, 神经元无人作战飞机
 无人机,instance of, 红雀微型无人机
 无人机,instance of, 翔龙无人机
 无人机,instance of, 翼龙系列无人机
 无人机,instance of, 自主水下载具
 无人机,instance of, 赫耳墨斯900
 无人机,instance of, 遥控飞机
 无人机,instance of, 锐鸢无人机
 无人机,instance of, 雷神无人机
 无人机,instance of, 腾云无人机
 无人机,instance of, 高超音速武器
 无人机,instance of, 鳐鱼无人机
 无人机无人机制造商,instance of, 大疆创新
 无人机无人机制造商,instance of, 经纬航天
 潜艇机器人,instance of, 海神号 (水下航行器)
 潜艇机器人,instance of, 自主水下载具
 潜艇机器人,instance of, 遥控潜水器
 无人地面载具,instance of, Ligier EZ10
 无人地面载具,instance of, 无人地面载具
 无人地面载具,instance of, 能量自律战术机器
 无人地面载具,instance of, 遥控战车
 无人地面载具,instance of, 龙行者
 空间探测器,instance of, MAVEN
 空间探测器,instance of, Template
 空间探测器,instance of, 伽利略号探测器
 空间探测器,instance of, 信使号
 空间探测器,instance of, 先锋计划
 空间探测器,instance of, 卡西尼-惠更斯号
 空间探测器,instance of, 土星探测
 空间探测器,instance of, 天王星探测
 空间探测器,instance of, 探索者计划
